Противпсориазное мыло, Dead Sea;Лечебная косметика;Мыло уникальное, разработанное специально для устранения симптомов псориаза на коже...  <br><br>Смягчает кожу, не вызывая раздражения на пораженных участках.  <br> <br>Включает в себя 21 минеральный компонент, усиливает циркуляцию крови, помогая клеткам кожи регенерировать.  <br>Дополнительно содержит Алоэ Вера и масло чайного дерева.<br><br>Применение: нанести на увлажненную кожу и оставить на 2 минуты. Результат  - после 5-7 дней применения<br><br>100 г<br>(артикул 15771);no;instock;15771;1101,75;psoriasis-dead-sea-soap.gif
Профессиональный укрепляющий шампунь;Уход за волосами;Bio Spa Профессиональный укрепляющий шампунь с экстрактом моркови и  и маслом облепихи <br><br>Шампунь предназначен для волос, ослабленных окрашиванием. <br>Шампунь содержит в составе экстракт моркови, закрепляющий цвет и масло Облепихи, восстанавливающей поврежденные корни волос, витамины A, C, E, B5 и минералы Мертвого Моря. <br><br>Шампунь восстанавливает волосы, питает кожу головы и делает волосы гладкими, здоровыми и сильными.<br><br>Подходит для ежедневного использования<br>400 мл<br><br>(артикул 15832);no;instock;15832;1101,75;bio-spa-professional-shampoo-stronger-hair-enriched-carrot-sea-buckthorn.gif
Увлажняющий шампунь с оливковым маслом, медом и Минералами Мертволго Моря;Лечебная косметика;.<br>Шампунь подходит для всех типов волос.. <br>Содержит экстракт оливкового масла и мед.<br>Насыщен ароматическими маслами,витамином Е,  провитамином В-5, солнцезащитными фильтрами и комплексом Минералов Мертвого Моря <br><br>Дополнительно в состав входят:<br> - масло жожоба, <br> - экстракт моркови<br> - экстракт граната, <br>- оливковое масло,<br>- масло Арагана<br><br>Использование : как обычный шампунь, но подержать на голове 2-3 минуты, чтобы все компоненты успели впитаться. Смывать тепой водой<br><br>750 мл<br>(артикул 14902);no;instock;14902;1621,75;olive-oil-honey-nourishing-shampoo-dead-sea-minerals.jpg
Увлажняющий шампунь с оливковым маслом, медом и Минералами Мертволго Моря;Уход за волосами;.<br>Шампунь подходит для всех типов волос.. <br>Содержит экстракт оливкового масла и мед.<br>Насыщен ароматическими маслами,витамином Е,  провитамином В-5, солнцезащитными фильтрами и комплексом Минералов Мертвого Моря <br><br>Дополнительно в состав входят:<br> - масло жожоба, <br> - экстракт моркови<br> - экстракт граната, <br>- оливковое масло,<br>- масло Арагана<br><br>Использование : как обычный шампунь, но подержать на голове 2-3 минуты, чтобы все компоненты успели впитаться. Смывать тепой водой<br><br>750 мл<br>(артикул 14902);no;instock;14902;1621,75;olive-oil-honey-nourishing-shampoo-dead-sea-minerals.jpg
Укрепитель для ногтей, Dead Sea Minerals;Крема;Гель - укрепитель для ногтей.<br>Минеральные компоненты Мертвого Моря придают ногтям крепкость, а растительные экстракты питают ткань и способствуют ее регенерации;no;instock;16114;2206,75;nail-hardener-dead-sea-minerals.jpg
Укрепитель для ногтей, Dead Sea Minerals;Лечебная косметика;Гель - укрепитель для ногтей.<br>Минеральные компоненты Мертвого Моря придают ногтям крепкость, а растительные экстракты питают ткань и способствуют ее регенерации;no;instock;16114;2206,75;nail-hardener-dead-sea-minerals.jpg
Успокаивающая и увлажняющая маска от Bio Marine и Dead Sea;Сыворотки и маски;Успокаивающая и увлажняющая маска от Bio Marine добавит молодости вашей уставшей коже, освежая и расслабляя её.<br>Упаковка была улучшена. <br>(артикул 15861);no;instock;15861;1101,75;bio-marine-calming-hydrating-beauty-dead-sea-mask.jpg
Ханаанское крем - мыло, Dead Sea Cosmetics;Уход за телом;Жидкое крем - мыло Dead Sea.<br><br>Кремовая текстура и легкий запах лаванды, обогащено запатентованным комплексом- CSE Complex ™, который поддерживает нейтральный pH кожи и стимулирует регенерацию клеток. <br><br>250 мл<br><br>(артикул 16425);no;instock;16425;776,75;canaan-body-cream-soap-dead-sea-cosmetics.gif
Шампунь - уход для мужчин с минералами Мертвого Моря;Уход за волосами;Шампунь - уход питает кожу и восстанавливает поврежденные волосы. Минералы Мертвого Моря стимулируют рост и регенерацию кожи головы и воолос;no;instock;15891;1491,75;treatment-shampoo-men-dead-sea-minerals.gif
Шампунь для нормальных и сухих волос с Оливковым маслом , маслом Жожоба и Минералами Мертвого Моря;Уход за волосами;Шампунь для нормальных и сухих волос с Оливковым маслом , маслом Жожоба и Минералами Мертвого Моря<br><br>За счет присутствующих масел Оливы и Жожоба шампунь прекрасно увлажняет волосы. Уходит сухость, ломкость, они становятся послушными и исчезают секущиеся кончики. В то же время минеральный состав позволяет коже головы оставаться увлажненной, но не сальной.<br>Для нормальных и сухих волос;no;instock;16260;1101,75;shampoo-normal-dry-hair-olive-oil-jojoba-dead-sea-minerals.jpg
Шампунь с Марроканским маслом Аргана;Уход за волосами;Масло Аргана - наилучший продукт для восстановления поврежденных волос. <br><br>Содержит антиоксиданты, защищающие волосы от внешнего воздействия и старения.<br>Масло удерживает клеточную жидкость в волосах и способствует регенерации.<br> <br>Дополнительно содержит масло косточек винограда,экстракт Розмарина и масло Алоэ Вера.  <br><br>Наносится масло на вымытые волосы, массажными движениями втирается в коже головы.  Оставьте на волосах на 1-2 минуты и смойте теплой водой<br><br>780 мл<br><br>(артикул 15721);no;instock;15721;1621,75;moroccan-argan-oil-hair-shampoo.jpg
