ID;post_author;post_date;post_date_gmt;post_content;post_title;post_excerpt;post_status;comment_status;ping_status;post_password;post_name;to_ping;pinged;post_modified;post_modified_gmt;post_content_filtered;post_parent;guid;menu_order;post_type;post_mime_type;comment_count;product_type;backorders;featured;length;manage_stock;price;product_url;purchase_note;regular_price;sale_price;shipping_class;sku;sold_individually;stock;stock_status;tax_class;tax_status;total_sales;virtual;visibility;weight;height;width;default_attributes;variation_description;button_text;crosssell_ids;downloadable;download_expiry;download_limit;edit_last;edit_lock;file_path;jetpack_dont_email_post_to_subs;jetpack_related_posts_cache;max_variation_price;max_variation_regular_price;max_variation_sale_price;min_variation_price;min_variation_regular_price;min_variation_sale_price;product_attributes;product_image_gallery;product_version;sale_price_dates_from;sale_price_dates_to;thumbnail_id;upsell_ids;wc_average_rating;wc_rating_count;wc_review_count;wpas_done_all;wp_old_slug;wp_page_template;attributes;variations;categories;tags;product_gallery;product_gallery_name;featured_image;featured_image_name
2388;3;2017-03-18 16:45:43;2017-03-18 13:45:43;A gently cleansing lotion for the skin of the face, Sea of Spa's Active Balancing Cleanser is the choice for your face if you are interested in feeling and looking clean and fresh. It is the perfect alternative to makeup remover, or a general facial cleanser. 300ml / 10.1 oz;Alternative Plus Active Balancing Cleanser with Dead Sea Minerals;;publish;closed;open;;alternative-plus-active-balancing-cleanser-with-dead-sea-minerals;;;2017-03-18 21:50:53;2017-03-18 18:50:53;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/alternative-plus-active-balancing-cleanser-with-dead-sea-minerals/;0;product;;0;simple;no;no;;no;630;;;630;;;18564;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2389;3;2017-03-18 16:45:43;2017-03-18 13:45:43;Sea of Spa Alternative Plus Active Facial Serum is a great Dead sea cosmetics item, ideal for the skin of your face. Reducing aging signs and helping complexion and flexibility of the facial skin, this wonderful serum also balances the skin's moisture levels. 30ml / 1 oz;Alternative Plus Active Facial Serum with Dead Sea Minerals;;publish;closed;open;;alternative-plus-active-facial-serum-with-dead-sea-minerals;;;2017-03-18 21:50:54;2017-03-18 18:50:54;;0;;0;product;;0;simple;no;no;;no;1820;;;1820;;;18565;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Спа - серия Sea of SPA;;;;;
2390;3;2017-03-18 16:45:59;2017-03-18 13:45:59;A wonderful lotion for easing the muscles with a relaxing massage, this beautifully moisturizing body and massage lotion by Sea of Spa aids your skin with Dead sea minerals as well as green tea and jasmine. 180ml / 5 oz;Bio Marine Body and Massage Lotion Green Tea Jasmine;;publish;closed;open;;bio-marine-body-and-massage-lotion-green-tea-jasmine;;;2017-03-18 21:51:23;2017-03-18 18:51:23;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/bio-marine-body-and-massage-lotion-green-tea-jasmine/;0;product;;0;simple;no;no;;no;370;;;370;;;18580;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2391;3;2017-03-18 16:45:59;2017-03-18 13:45:59;A fun and fresh smelling body and massage lotion, Sea of spa's Dead sea cosmetics products prove that they are some of the best with this delightful nourishing lotion, a wonderful product for everyday use or just as a pampering massage lotion for those occasional relaxing spa days. 180ml / 5 oz;Bio Marine Body and Massage Lotion Ocean;;publish;closed;open;;bio-marine-body-and-massage-lotion-ocean;;;2017-03-18 21:51:24;2017-03-18 18:51:24;;0;;0;product;;0;simple;no;no;;no;370;;;370;;;18583;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список->Для душа|Расширенный список;;;;;
2392;3;2017-03-18 16:45:59;2017-03-18 13:45:59;Enriched with the fresh aroma of red grapefruit and the therapeutic and healing Dead Sea minerals, this luxurious body and massage lotion will leave your skin feeling smooth, velvety soft and rich in moisture. 180ml / 5 oz;Bio Marine Body and Massage Lotion Red Grapefruit;;publish;closed;open;;bio-marine-body-and-massage-lotion-red-grapefruit;;;2017-03-18 21:51:24;2017-03-18 18:51:24;;0;;0;product;;0;simple;no;no;;no;370;;;370;;;18579;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список->Для душа|Расширенный список;;;;;
2393;3;2017-03-18 16:46:07;2017-03-18 13:46:07;This terrific Sea of Spa Vanilla and Coconut body and massage lotion is skincare perfection, the spa day treatment you'll fall in love with. The vanilla calms the skin while the Dead sea minerals nourish it and the coconut protects it. 180ml / 5 oz;Bio Marine Body and Massage Lotion Vanilla Coconut;;publish;closed;open;;bio-marine-body-and-massage-lotion-vanilla-coconut;;;2017-03-18 21:51:24;2017-03-18 18:51:24;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/bio-marine-body-and-massage-lotion-vanilla-coconut/;0;product;;0;simple;no;no;;no;370;;;370;;;18582;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2394;3;2017-03-18 16:46:07;2017-03-18 13:46:07;This Sea of Spa wild Orchid body and massage lotion is the epitome of skincare, the best of the best. The wild orchid repairs and protects the skin while the Dead sea minerals restore and nourish the skin. 180ml / 5 oz;Bio Marine Body and Massage Lotion Wild Orchid;;publish;closed;open;;bio-marine-body-and-massage-lotion-wild-orchid;;;2017-03-18 21:51:28;2017-03-18 18:51:28;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/bio-marine-body-and-massage-lotion-wild-orchid/;0;product;;0;simple;no;no;;no;370;;;370;;;18581;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список->Для душа|Расширенный список;;;;;
2395;3;2017-03-18 16:46:22;2017-03-18 13:46:22;This special Sea of Spa Dead Sea mud treatment is enriched with the healing ingredients of carrot and sea buckthorn, so as to be the best possible combination of natural elements for your skin's ideal health and wellbeing. 250gr / 8.8 oz;Bio Spa Dead Sea Mud with Carrot and Sea Buckthorn;;publish;closed;open;;bio-spa-dead-sea-mud-with-carrot-and-sea-buckthorn;;;2017-03-18 21:51:56;2017-03-18 18:51:56;;0;;0;product;;0;simple;no;no;;no;160;;;160;;;18566;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1489888409;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2456;}i:1;a:1:{s:2:""id"";i:2106;}i:2;a:1:{s:2:""id"";i:2446;}}}}";;;;;;;a:0:{};2484;2.6.4;;;2484;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список->Для душа|Расширенный список->Мыла Dead Sea|Расширенный список|Расширенный список->Спа - серия Sea of SPA;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/bio-spa-dead-sea-mud-carrot-and-sea-buckthorn.jpg;bio-spa-dead-sea-mud-carrot-and-sea-buckthorn.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/bio-spa-dead-sea-mud-carrot-and-sea-buckthorn.jpg;bio-spa-dead-sea-mud-carrot-and-sea-buckthorn.jpg
2396;3;2017-03-18 16:47:29;2017-03-18 13:47:29;The phenomenon of diabetic foot causes great sensitivity in the foot and requires careful handling routine to maintain the integrity of the skin and protect it from infections. It is important to give your skin the right preventive treatment. ;Clineral Diabetic Foot Cream with Dead Sea Minerals;;publish;closed;open;;clineral-diabetic-foot-cream-with-dead-sea-minerals;;;2017-03-18 21:54:16;2017-03-18 18:54:16;;0;;0;product;;0;simple;no;no;;no;840;;;840;;;17561;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Лечебная косметика|Расширенный список->Лечебная серия Dead Sea|Расширенный список->Очищающие минеральные средства Dead Sea|Расширенный список|Расширенный список->Спа - серия Sea of SPA|Расширенный список->Уход за кожей ног;;;;;
2397;3;2017-03-18 16:47:33;2017-03-18 13:47:33;Sometimes hard to reach out freely and enjoy the simple pleasures of life as eczema stands in your way. The creams of Clineral easily absorbed, soothing and effective, rich extracts and Dead Sea minerals have been clinically proven to be effective in relieving symptoms, reduce skin roughness and improves skin hydration.;Clineral Eczema Hand Cream with Dead Sea Minerals;;publish;closed;open;;clineral-eczema-hand-cream-with-dead-sea-minerals;;;2017-03-18 21:54:29;2017-03-18 18:54:29;;0;;0;product;;0;simple;no;no;;no;750;;;750;;;17560;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Крема|Лечебная косметика|Расширенный список->Лечебная серия Dead Sea|Расширенный список->Очищающие минеральные средства Dead Sea|Расширенный список|Расширенный список->Спа - серия Sea of SPA|Расширенный список->Уход за кожей рук и ног;;;;;
2398;3;2017-03-18 16:48:12;2017-03-18 13:48:12;This wonderful Men's deodorant in the Bio Spa collection of the Israeli Dead sea cosmetics brand Sea of Spa is the best on the market. It is enriched with wonderful ingredients to make the experience ever better, and lasts for a whole 24 hours. 50ml / 1.69;Dead Sea Cosmetics Bio Spa Mens Roll On Deodorant;;publish;closed;open;;dead-sea-cosmetics-bio-spa-mens-roll-on-deodorant;;;2017-03-18 21:55:21;2017-03-18 18:55:21;;0;;0;product;;0;simple;no;no;;no;340;;;340;;;18567;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};2479;2.6.4;;;2479;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список->Для душа|Расширенный список->Мыла Dead Sea|Расширенный список|Расширенный список->Спа - серия Sea of SPA;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/dead-sea-cosmetics-bio-spa-mens-roll-deodorant.jpg;dead-sea-cosmetics-bio-spa-mens-roll-deodorant.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/dead-sea-cosmetics-bio-spa-mens-roll-deodorant.jpg;dead-sea-cosmetics-bio-spa-mens-roll-deodorant.jpg
2399;3;2017-03-18 16:49:24;2017-03-18 13:49:24;Enriched with Retinol and minerals from the world famous Dead Sea, this day cream will nourish your skin, restore moisture to wrinkled areas, and sooth your complexion with the help of natural ingredients and rich antioxidants. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Anti Aging Retinol Day Cream;;publish;closed;open;;dead-sea-spa-cosmetics-anti-aging-retinol-day-cream;;;2017-03-18 21:57:41;2017-03-18 18:57:41;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-anti-aging-retinol-day-cream/;0;product;;0;simple;no;no;;no;630;;;630;;;18285;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2400;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This anti-aging eye cream, containing Dead Sea minerals and Retinol is created especially for a delicate skin. It will provide gentle and effective care for the skin of the eye area, and give it more healthful and beautiful appearance. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Anti Aging Retinol Eye Cream;;publish;closed;open;;dead-sea-spa-cosmetics-anti-aging-retinol-eye-cream;;;2017-03-18 21:57:42;2017-03-18 18:57:42;;0;;0;product;;0;simple;no;no;;no;630;;;630;;;18286;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Уход за кожей вокруг глаз;;;;;
2401;3;2017-03-18 16:49:28;2017-03-18 13:49:28;Simply apply this silky night cream before bed and wake up to the feeling of enriched skin.  Incorporating retinol as well as minerals from the famed Dead Sea lake, this delightful night cream will rejuvenate your skin to its natural beauty. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Anti Aging Retinol Night Cream;;publish;closed;open;;dead-sea-spa-cosmetics-anti-aging-retinol-night-cream;;;2017-03-18 21:57:42;2017-03-18 18:57:42;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-anti-aging-retinol-night-cream/;0;product;;0;simple;no;no;;no;630;;;630;;;18284;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2402;3;2017-03-18 16:49:28;2017-03-18 13:49:28;A gentle anti aging eye cream  enriched with Dead Sea minerals and Vitamin C to nourish and rehydrate the skin around the eyes. A great gift or spa treatment for yourself, this is a quality cosmetic item.30 ml / 1.01 oz;Dead Sea Spa Cosmetics Anti Aging Vitamin C Eye Cream;;publish;closed;open;;dead-sea-spa-cosmetics-anti-aging-vitamin-c-eye-cream;;;2017-03-18 21:57:45;2017-03-18 18:57:45;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-anti-aging-vitamin-c-eye-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18303;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Уход за кожей вокруг глаз;;;;;
2403;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This great nourishing Day Cream is also enriched with Dead Sea minerals as well as Vitamin C, which come together and improve the skin's natural health and beauty. Put it on in the beginning of your day and you will see the positive consequences.  50 ml / 1.69 oz;Dead Sea Spa Cosmetics Anti Aging Vitamin C Moisturizing Cream;;publish;closed;open;;dead-sea-spa-cosmetics-anti-aging-vitamin-c-moisturizing-cream;;;2017-03-18 21:57:45;2017-03-18 18:57:45;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-anti-aging-vitamin-c-moisturizing-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18301;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2404;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This wonderfully nourishing Night Cream is enriched with the Dead Sea minerals to rejuvenate your skin with added Vitamin C. This terrific cream improves the skin's natural refreshment process as well as its healthy appearance. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Anti Aging Vitamin C Night Cream;;publish;closed;open;;dead-sea-spa-cosmetics-anti-aging-vitamin-c-night-cream;;;2017-03-18 21:57:46;2017-03-18 18:57:46;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-anti-aging-vitamin-c-night-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18302;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2405;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This Argan day cream with Dead Sea minerals is aimed for all skin types. Its main benefit comes from Argan oil, extracted from the nuts of the rare Argan tree and famous for its health effects. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Argan Oil Day Cream;;publish;closed;open;;dead-sea-spa-cosmetics-argan-oil-day-cream;;;2017-03-18 21:57:46;2017-03-18 18:57:46;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-argan-oil-day-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18294;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2406;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This Argan oil eye cream with Dead Sea minerals represents ultimate protection for a delicate skin around the eyes. It contains valuable Argan oil, praised for centuries for its age-reversing effects, while Dead Sea minerals are well known for their nurturing and healing power. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Argan Oil Eye Cream;;publish;closed;open;;dead-sea-spa-cosmetics-argan-oil-eye-cream;;;2017-03-18 21:57:46;2017-03-18 18:57:46;;0;;0;product;;0;simple;no;no;;no;1820;;;1820;;;18296;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Уход за кожей вокруг глаз;;;;;
2407;3;2017-03-18 16:49:28;2017-03-18 13:49:28;Give to your skin gentle spa care during the night and wake up with refreshed skin in the morning. This Argan oil night cream with Dead Sea minerals is a valuable source of nourishment and rejuvenation for delicate facial skin. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Argan Oil Night Cream;;publish;closed;open;;dead-sea-spa-cosmetics-argan-oil-night-cream;;;2017-03-18 21:57:46;2017-03-18 18:57:46;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-argan-oil-night-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18295;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2408;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This collagen day cream, enriched with Dead Sea minerals and Vitamin E, will help your skin to keep moisturized all day long. It is created especially to rejuvenate tired and exposed facial skin. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Collagen Day Cream;;publish;closed;open;;dead-sea-spa-cosmetics-collagen-day-cream;;;2017-03-18 21:57:47;2017-03-18 18:57:47;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-collagen-day-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18292;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2409;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This enriching collagen serum is aimed to improve the skin's natural health and tone. The combination of collagen, Dead Sea minerals and Vitamins C and E create an effective formula for skin of beautiful gentle healthiness. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Collagen Enriching Serum;;publish;closed;open;;dead-sea-spa-cosmetics-collagen-enriching-serum;;;2017-03-18 21:57:47;2017-03-18 18:57:47;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-collagen-enriching-serum/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18293;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2410;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This collagen night cream will nourish your skin during night and give it refreshed feeling in the morning. Its formula contains an enriching blend of Dead Sea minerals and Vitamin E, which results in the sensation of rejuvenation and health. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Collagen Night Cream;;publish;closed;open;;dead-sea-spa-cosmetics-collagen-night-cream;;;2017-03-18 21:57:47;2017-03-18 18:57:47;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-collagen-night-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18291;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2411;3;2017-03-18 16:49:28;2017-03-18 13:49:28;Renew your beauty every day or only during spa days with this delightful Mediterranean olive oil complex to nourish and rehydrate your skin. Containing essentials oils and healing vitamin E, this face oil is perfect for everyday use. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Olive Face Oil with Vitamin E;;publish;closed;open;;dead-sea-spa-cosmetics-olive-face-oil-with-vitamin-e;;;2017-03-18 21:57:47;2017-03-18 18:57:47;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-olive-face-oil-with-vitamin-e/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18299;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2412;3;2017-03-18 16:49:28;2017-03-18 13:49:28;A powerful combination of olive oil and Dead Sea minerals will give to your skin the health and moisture it needs. This olive oil day cream is created to keep your facial skin fresh all day long. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Olive Oil Day Cream;;publish;closed;open;;dead-sea-spa-cosmetics-olive-oil-day-cream;;;2017-03-18 21:57:51;2017-03-18 18:57:51;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-olive-oil-day-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18298;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2413;3;2017-03-18 16:49:28;2017-03-18 13:49:28;A unique Israeli cosmetics product, this eye cream makes use of the good qualities of Mediterranean olive oil for the benefit of the sensitive skin in the area of your eyes. A perfect choice for your facial health, this cream has beautiful results. 30 ml / 1.01 oz;Dead Sea Spa Cosmetics Olive Oil Eye Cream;;publish;closed;open;;dead-sea-spa-cosmetics-olive-oil-eye-cream;;;2017-03-18 21:57:52;2017-03-18 18:57:52;;0;;0;product;;0;simple;no;no;;no;1820;;;1820;;;18300;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Уход за кожей вокруг глаз;;;;;
2414;3;2017-03-18 16:49:28;2017-03-18 13:49:28;Provide your skin with the best possible care from the high-quality cosmetics. This olive oil night cream enriched with Dead Sea minerals will nourish your skin during night, and give it revived and rejuvenated appearance in the morning. 30 ml / 1.01 oz;Dead Sea Spa Cosmetics Olive Oil Night Cream;;publish;closed;open;;dead-sea-spa-cosmetics-olive-oil-night-cream;;;2017-03-18 21:57:52;2017-03-18 18:57:52;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-olive-oil-night-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18297;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2415;3;2017-03-18 16:49:28;2017-03-18 13:49:28;This delightful SPA Original moisturizing cream gently nourishes and refreshes, bringing moisture to regular and dry skin with its mix of healthy ingredients.  Most notable is the inclusion of the famous Dead Sea minerals. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Original Moisturizing Cream;;publish;closed;open;;dead-sea-spa-cosmetics-original-moisturizing-cream;;;2017-03-18 21:57:53;2017-03-18 18:57:53;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-original-moisturizing-cream/;0;product;;0;simple;no;no;;no;630;;;630;;;18281;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2416;3;2017-03-18 16:49:32;2017-03-18 13:49:32;This terrific night cream restores natural health to your skin overnight as you sleep.  Containing the legendary minerals of the Dead Sea and a variety of other natural ingredients, you'll wake up to refreshed skin in the morning.  It's that simple. 50 ml / 1.69 oz;Dead Sea Spa Cosmetics Original Night Cream;;publish;closed;open;;dead-sea-spa-cosmetics-original-night-cream;;;2017-03-18 21:57:54;2017-03-18 18:57:54;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-original-night-cream/;0;product;;0;simple;no;no;;no;630;;;630;;;18282;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
2417;3;2017-03-18 16:49:32;2017-03-18 13:49:32;This day cream, based on Dead Sea minerals and Retinol will provide the mature skin with the perfect care. It will nourish the skin all day long and give it smooth texture and healthful feeling.  50 ml / 1.69 oz;Dead Sea Spa Cosmetics Retinol Vitamin E Day Cream;;publish;closed;open;;dead-sea-spa-cosmetics-retinol-vitamin-e-day-cream;;;2017-03-18 21:57:54;2017-03-18 18:57:54;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/product/dead-sea-spa-cosmetics-retinol-vitamin-e-day-cream/;0;product;;0;simple;no;no;;no;1820;;;1820;;;18287;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;;;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список;;;;;
